year,team_code,team_name,shirt_no,pos,player_key,player_display,dob,caps,club,club_nat,captain
2026,CUW,Curaçao,2,DF,Shurandy Sambo,Shurandy Sambo,2001-08-19,8,Sparta Rotterdam,NED,0
2026,CUW,Curaçao,3,DF,Juriën Gaari,Juriën Gaari,1993-12-23,60,Abha,KSA,0
2026,CUW,Curaçao,4,DF,Roshon van Eijma,Roshon van Eijma,1998-06-09,28,RKC Waalwijk,NED,0
2026,CUW,Curaçao,5,DF,Sherel Floranus,Sherel Floranus,1998-08-23,28,PEC Zwolle,NED,0
2026,CUW,Curaçao,6,MF,Godfried Roemeratoe,Godfried Roemeratoe,1999-08-19,28,RKC Waalwijk,NED,0
2026,CUW,Curaçao,7,MF,Juninho Bacuna,Juninho Bacuna,1997-08-07,49,Volendam,NED,0
2026,CUW,Curaçao,8,MF,Livano Comenencia,Livano Comenencia,2004-02-03,20,Zürich,SUI,0
2026,CUW,Curaçao,9,FW,Jürgen Locadia,Jürgen Locadia,1993-11-07,13,Miami FC,USA,0
2026,CUW,Curaçao,10,MF,Leandro Bacuna,Leandro Bacuna,1991-08-21,72,Iğdır,TUR,1
2026,CUW,Curaçao,11,FW,Jeremy Antonisse,Jeremy Antonisse,2002-03-29,27,Kifisia,GRE,0
2026,CUW,Curaçao,12,FW,Sontje Hansen,Sontje Hansen,2002-05-18,6,Middlesbrough,ENG,0
2026,CUW,Curaçao,13,FW,Tyrese Noslin,Tyrese Noslin,2002-09-11,7,Telstar,NED,0
2026,CUW,Curaçao,14,FW,Kenji Gorré,Kenji Gorré,1994-09-29,38,Maccabi Haifa,ISR,0
2026,CUW,Curaçao,15,MF,Ar'jany Martha,Ar'jany Martha,2003-09-04,9,Rotherham United,ENG,0
2026,CUW,Curaçao,16,FW,Jearl Margaritha,Jearl Margaritha,2000-04-10,22,Beveren,BEL,0
2026,CUW,Curaçao,17,FW,Brandley Kuwas,Brandley Kuwas,1992-09-19,35,Volendam,NED,0
2026,CUW,Curaçao,18,DF,Armando Obispo,Armando Obispo,1999-03-05,6,PSV Eindhoven,NED,0
2026,CUW,Curaçao,19,FW,Gervane Kastaneer,Gervane Kastaneer,1996-06-09,29,Terengganu,MAS,0
2026,CUW,Curaçao,20,DF,Joshua Brenet,Joshua Brenet,1994-03-20,18,Kayserispor,TUR,0
2026,CUW,Curaçao,21,MF,Tahith Chong,Tahith Chong,1999-12-04,6,Sheffield United,ENG,0
2026,CUW,Curaçao,22,MF,Kevin Felida,Kevin Felida,1999-11-11,19,Den Bosch,NED,0
2026,CUW,Curaçao,23,DF,Riechedly Bazoer,Riechedly Bazoer,1996-10-12,5,Konyaspor,TUR,0
2026,CUW,Curaçao,24,DF,Deveron Fonville,Deveron Fonville,2003-05-16,2,NEC,NED,0
2026,CUW,Curaçao,25,GK,Tyrick Bodak,Tyrick Bodak,2002-05-15,4,Telstar,NED,0
2026,CUW,Curaçao,26,GK,Trevor Doornbusch,Trevor Doornbusch,1999-07-06,8,VVV-Venlo,NED,0
2026,CZE,Czech Republic,1,GK,Matěj Kovář,Matěj Kovář,2000-05-17,20,PSV Eindhoven,NED,0
2026,CZE,Czech Republic,2,DF,David Zima,David Zima,2000-11-08,25,Slavia Prague,CZE,0
2026,CZE,Czech Republic,3,DF,Tomáš Holeš,Tomáš Holeš,1993-03-31,41,Slavia Prague,CZE,0
2026,CZE,Czech Republic,4,DF,Robin Hranáč,Robin Hranáč,2000-01-29,14,TSG Hoffenheim,GER,0
2026,CZE,Czech Republic,5,DF,Vladimír Coufal,Vladimír Coufal,1992-08-22,62,TSG Hoffenheim,GER,0
2026,CZE,Czech Republic,6,DF,Štěpán Chaloupek,Štěpán Chaloupek,2003-03-08,5,Slavia Prague,CZE,0
2026,CZE,Czech Republic,7,DF,"Ladislav Krejčí (footballer, born 1999)",Ladislav Krejčí,1999-04-20,27,Wolverhampton Wanderers,ENG,1
2026,CZE,Czech Republic,8,MF,Vladimír Darida,Vladimír Darida,1990-08-08,79,Hradec Králové,CZE,0
2026,CZE,Czech Republic,9,FW,Adam Hložek,Adam Hložek,2002-07-25,43,TSG Hoffenheim,GER,0
2026,CZE,Czech Republic,10,FW,Patrik Schick,Patrik Schick,1996-01-24,53,Bayer Leverkusen,GER,0
2026,CZE,Czech Republic,11,FW,Jan Kuchta,Jan Kuchta,1997-01-08,31,Sparta Prague,CZE,0
2026,CZE,Czech Republic,12,MF,Lukáš Červ,Lukáš Červ,2001-04-10,17,Viktoria Plzeň,CZE,0
2026,CZE,Czech Republic,13,FW,Mojmír Chytil,Mojmír Chytil,1999-04-29,22,Slavia Prague,CZE,0
2026,CZE,Czech Republic,14,DF,David Jurásek,David Jurásek,2000-08-07,18,Slavia Prague,CZE,0
2026,CZE,Czech Republic,15,FW,Pavel Šulc,Pavel Šulc,2000-12-29,21,Lyon,FRA,0
2026,CZE,Czech Republic,16,GK,Jindřich Staněk,Jindřich Staněk,1996-04-27,14,Slavia Prague,CZE,0
2026,CZE,Czech Republic,17,MF,Lukáš Provod,Lukáš Provod,1996-10-23,38,Slavia Prague,CZE,0
2026,CZE,Czech Republic,18,MF,Michal Sadílek,Michal Sadílek,1999-05-31,35,Slavia Prague,CZE,0
2026,CZE,Czech Republic,19,FW,Tomáš Chorý,Tomáš Chorý,1995-01-26,22,Slavia Prague,CZE,0
2026,CZE,Czech Republic,20,DF,Jaroslav Zelený,Jaroslav Zelený,1992-08-20,23,Sparta Prague,CZE,0
2026,CZE,Czech Republic,21,DF,David Douděra,David Douděra,1998-05-31,17,Slavia Prague,CZE,0
2026,CZE,Czech Republic,22,MF,Tomáš Souček,Tomáš Souček,1995-02-27,90,West Ham United,ENG,0
2026,CZE,Czech Republic,23,GK,Lukáš Horníček,Lukáš Horníček,2002-07-13,1,Braga,POR,0
2026,CZE,Czech Republic,24,MF,Alexandr Sojka,Alexandr Sojka,2003-04-02,2,Viktoria Plzeň,CZE,0
2026,CZE,Czech Republic,25,MF,Hugo Sochůrek,Hugo Sochůrek,2008-06-07,1,Sparta Prague,CZE,0
2026,CZE,Czech Republic,26,FW,Denis Višinský,Denis Višinský,2003-03-21,2,Viktoria Plzeň,CZE,0
2026,COD,DR Congo,1,GK,Lionel Mpasi,Lionel Mpasi,1994-08-01,29,Le Havre,FRA,0
2026,COD,DR Congo,2,DF,Aaron Wan-Bissaka,Aaron Wan-Bissaka,1997-11-26,12,West Ham United,ENG,0
2026,COD,DR Congo,3,DF,Steve Kapuadi,Steve Kapuadi,1998-04-30,4,Widzew Łódź,POL,0
2026,COD,DR Congo,4,DF,Axel Tuanzebe,Axel Tuanzebe,1997-11-14,14,Burnley,ENG,0
2026,COD,DR Congo,5,DF,Dylan Batubinsika,Dylan Batubinsika,1996-02-15,14,AEL,GRE,0
2026,COD,DR Congo,6,MF,Ngal'ayel Mukau,Ngal'ayel Mukau,2004-11-03,14,Lille,FRA,0
2026,COD,DR Congo,7,MF,Nathanaël Mbuku,Nathanaël Mbuku,2002-03-16,19,Montpellier,FRA,0
2026,COD,DR Congo,8,MF,Samuel Moutoussamy,Samuel Moutoussamy,1996-08-12,58,Atromitos,GRE,0
2026,COD,DR Congo,9,FW,Brian Cipenga,Brian Cipenga,1998-03-11,8,Castellón,ESP,0
2026,COD,DR Congo,10,MF,Théo Bongonda,Théo Bongonda,1995-11-20,38,Spartak Moscow,RUS,0
2026,COD,DR Congo,11,FW,Gaël Kakuta,Gaël Kakuta,1991-06-21,31,AEL,GRE,0
2026,COD,DR Congo,12,DF,Joris Kayembe,Joris Kayembe,1994-08-08,26,Genk,BEL,0
2026,COD,DR Congo,13,FW,Meschak Elia,Meschak Elia,1997-08-06,69,Alanyaspor,TUR,0
2026,COD,DR Congo,14,MF,Noah Sadiki,Noah Sadiki,2004-12-17,20,Sunderland,ENG,0
2026,COD,DR Congo,15,MF,Aaron Tshibola,Aaron Tshibola,1995-01-02,17,Kilmarnock,SCO,0
2026,COD,DR Congo,16,GK,Timothy Fayulu,Timothy Fayulu,1999-07-24,3,Noah,ARM,0
2026,COD,DR Congo,17,FW,Cédric Bakambu,Cédric Bakambu,1991-04-11,70,Real Betis,ESP,0
2026,COD,DR Congo,18,MF,Charles Pickel,Charles Pickel,1997-05-15,34,Espanyol,ESP,0
2026,COD,DR Congo,19,FW,Fiston Mayele,Fiston Mayele,1994-06-24,37,Pyramids,EGY,0
2026,COD,DR Congo,20,FW,Yoane Wissa,Yoane Wissa,1996-09-03,38,Newcastle United,ENG,0
2026,COD,DR Congo,21,GK,Matthieu Epolo,Matthieu Epolo,2005-01-15,1,Standard Liège,BEL,0
2026,COD,DR Congo,22,DF,Chancel Mbemba,Chancel Mbemba,1994-08-08,109,Lille,FRA,1
2026,COD,DR Congo,23,FW,Simon Banza,Simon Banza,1996-08-13,15,Al Jazira,UAE,0
2026,COD,DR Congo,24,DF,Gédéon Kalulu,Gédéon Kalulu,1997-08-29,28,Aris Limassol,CYP,0
2026,COD,DR Congo,25,MF,Edo Kayembe,Edo Kayembe,1998-06-03,43,Watford,ENG,0
2026,COD,DR Congo,26,DF,Arthur Masuaku,Arthur Masuaku,1993-11-07,45,Lens,FRA,0
2026,ECU,Ecuador,1,GK,Hernán Galíndez,Hernán Galíndez,1987-03-30,35,Huracán,ARG,0
2026,ECU,Ecuador,2,DF,"Félix Torres (footballer, born 1997)",Félix Torres,1997-01-11,49,Internacional,BRA,0
2026,ECU,Ecuador,3,DF,Piero Hincapié,Piero Hincapié,2002-01-09,52,Arsenal,ENG,0
2026,ECU,Ecuador,4,DF,Joel Ordóñez,Joel Ordóñez,2004-04-21,17,Club Brugge,BEL,0
2026,ECU,Ecuador,5,MF,Jordy Alcívar,Jordy Alcívar,1999-08-05,11,Independiente del Valle,ECU,0
2026,ECU,Ecuador,6,DF,Willian Pacho,Willian Pacho,2001-10-16,34,Paris Saint-Germain,FRA,0
2026,ECU,Ecuador,7,DF,Pervis Estupiñán,Pervis Estupiñán,1998-01-21,54,AC Milan,ITA,0
2026,ECU,Ecuador,8,MF,Anthony Valencia,Anthony Valencia,2003-07-21,3,Antwerp,BEL,0
2026,ECU,Ecuador,9,FW,John Yeboah,John Yeboah,2000-06-23,23,Venezia,ITA,0
2026,ECU,Ecuador,10,MF,Kendry Páez,Kendry Páez,2007-05-04,26,River Plate,ARG,0
2026,ECU,Ecuador,11,FW,"Kevin Rodríguez (footballer, born 2000)",Kevin Rodríguez,2000-03-04,31,Union Saint-Gilloise,BEL,0
2026,ECU,Ecuador,12,GK,Moisés Ramírez,Moisés Ramírez,2000-09-09,7,Kifisia,GRE,0
2026,ECU,Ecuador,13,FW,Enner Valencia,Enner Valencia,1989-11-04,105,Pachuca,MEX,1
2026,ECU,Ecuador,14,MF,Alan Minda,Alan Minda,2003-05-14,20,Atlético Mineiro,BRA,0
2026,ECU,Ecuador,15,MF,Pedro Vite,Pedro Vite,2002-03-09,17,Pumas UNAM,MEX,0
2026,ECU,Ecuador,16,FW,Jordy Caicedo,Jordy Caicedo,1997-11-18,20,Huracán,ARG,0
2026,ECU,Ecuador,17,DF,Ángelo Preciado,Ángelo Preciado,1998-02-18,55,Atlético Mineiro,BRA,0
2026,ECU,Ecuador,18,MF,Denil Castillo,Denil Castillo,2004-03-24,5,Midtjylland,DEN,0
2026,ECU,Ecuador,19,FW,Gonzalo Plata,Gonzalo Plata,2000-11-01,50,Flamengo,BRA,0
2026,ECU,Ecuador,20,FW,Nilson Angulo,Nilson Angulo,2003-06-19,14,Sunderland,ENG,0
2026,ECU,Ecuador,21,MF,"Alan Franco (footballer, born 1998)",Alan Franco,1998-08-21,58,Atlético Mineiro,BRA,0
2026,ECU,Ecuador,22,GK,Gonzalo Valle,Gonzalo Valle,1996-02-28,4,LDU Quito,ECU,0
2026,ECU,Ecuador,23,MF,Moisés Caicedo,Moisés Caicedo,2001-11-02,61,Chelsea,ENG,0
2026,ECU,Ecuador,24,FW,Jeremy Arévalo,Jeremy Arévalo,2005-03-19,4,VfB Stuttgart,GER,0
2026,ECU,Ecuador,25,DF,Jackson Porozo,Jackson Porozo,2000-08-04,10,Tijuana,MEX,0
2026,ECU,Ecuador,26,DF,Yaimar Medina,Yaimar Medina,2004-11-05,6,Genk,BEL,0
2026,EGY,Egypt,1,GK,Mohamed El Shenawy,Mohamed El Shenawy,1988-12-18,76,Al Ahly,EGY,0
2026,EGY,Egypt,2,DF,Yasser Ibrahim,Yasser Ibrahim,1993-02-10,17,Al Ahly,EGY,0
2026,EGY,Egypt,3,DF,Mohamed Hany,Mohamed Hany,1996-02-02,42,Al Ahly,EGY,0
2026,EGY,Egypt,4,DF,Hossam Abdelmaguid,Hossam Abdelmaguid,2001-04-30,13,Zamalek,EGY,0
2026,EGY,Egypt,5,DF,Ramy Rabia,Ramy Rabia,1993-05-20,44,Al Ain,UAE,0
2026,EGY,Egypt,6,DF,Mohamed Abdelmonem,Mohamed Abdelmonem,1999-02-01,36,Nice,FRA,0
2026,EGY,Egypt,7,FW,Trézéguet (Egyptian footballer),Trézéguet,1994-10-01,96,Al Ahly,EGY,0
2026,EGY,Egypt,8,MF,Emam Ashour,Emam Ashour,1998-02-20,29,Al Ahly,EGY,0
2026,EGY,Egypt,9,FW,Hamza Abdelkarim,Hamza Abdelkarim,2008-01-01,2,Barcelona B,ESP,0
2026,EGY,Egypt,10,FW,Mohamed Salah,Mohamed Salah,1992-06-15,116,Liverpool,ENG,1
2026,EGY,Egypt,11,MF,Mostafa Ziko,Mostafa Ziko,1997-04-27,2,Pyramids,EGY,0
2026,EGY,Egypt,12,FW,Haissem Hassan,Haissem Hassan,2002-02-08,4,Oviedo,ESP,0
2026,EGY,Egypt,13,DF,Ahmed Fatouh,Ahmed Fatouh,1998-03-22,39,Zamalek,EGY,0
2026,EGY,Egypt,14,MF,Hamdy Fathy,Hamdy Fathy,1994-09-29,63,Al-Wakrah,QAT,0
2026,EGY,Egypt,15,DF,Karim Hafez,Karim Hafez,1996-03-12,9,Pyramids,EGY,0
2026,EGY,Egypt,16,GK,El Mahdy Soliman,El Mahdy Soliman,1987-06-08,0,Zamalek,EGY,0
2026,EGY,Egypt,17,MF,Mohanad Lasheen,Mohanad Lasheen,1996-05-29,23,Pyramids,EGY,0
2026,EGY,Egypt,18,MF,Nabil Emad,Nabil Emad,1996-04-06,12,Al-Najma,KSA,0
2026,EGY,Egypt,19,MF,Marwan Attia,Marwan Attia,1998-08-01,34,Al Ahly,EGY,0
2026,EGY,Egypt,20,FW,Ibrahim Adel,Ibrahim Adel,2001-04-23,24,Nordsjælland,DEN,0
2026,EGY,Egypt,21,MF,Mahmoud Saber,Mahmoud Saber,2001-07-30,15,ZED,EGY,0
2026,EGY,Egypt,22,FW,Omar Marmoush,Omar Marmoush,1999-02-07,50,Manchester City,ENG,0
2026,EGY,Egypt,23,GK,Mostafa Shobeir,Mostafa Shobeir,2000-05-15,9,Al Ahly,EGY,0
2026,EGY,Egypt,24,DF,"Tarek Alaa (footballer, born 2002)",Tarek Alaa,2002-01-05,3,ZED,EGY,0
2026,EGY,Egypt,25,FW,Zizo (footballer),Zizo,1996-01-10,63,Al Ahly,EGY,0
2026,EGY,Egypt,26,GK,Mohamed Alaa,Mohamed Alaa,1999-01-01,0,El Gouna,EGY,0
2026,ENG,England,1,GK,Jordan Pickford,Jordan Pickford,1994-03-07,84,Everton,ENG,0
2026,ENG,England,2,DF,Ezri Konsa,Ezri Konsa,1997-10-23,20,Aston Villa,ENG,0
2026,ENG,England,3,DF,Nico O'Reilly,Nico O'Reilly,2005-03-21,5,Manchester City,ENG,0
2026,ENG,England,4,MF,Declan Rice,Declan Rice,1999-01-14,73,Arsenal,ENG,0
2026,ENG,England,5,DF,John Stones,John Stones,1994-05-28,89,Manchester City,ENG,0
2026,ENG,England,6,DF,Marc Guéhi,Marc Guéhi,2000-07-13,29,Manchester City,ENG,0
2026,ENG,England,7,FW,Bukayo Saka,Bukayo Saka,2001-09-05,49,Arsenal,ENG,0
2026,ENG,England,8,MF,Elliot Anderson (footballer),Elliot Anderson,2002-11-06,9,Nottingham Forest,ENG,0
2026,ENG,England,9,FW,Harry Kane,Harry Kane,1993-07-28,114,Bayern Munich,GER,1
2026,ENG,England,10,MF,Jude Bellingham,Jude Bellingham,2003-06-29,48,Real Madrid,ESP,0
2026,ENG,England,11,FW,Marcus Rashford,Marcus Rashford,1997-10-31,72,Barcelona,ESP,0
2026,ENG,England,12,DF,Trevoh Chalobah,Trevoh Chalobah,1999-07-05,1,Chelsea,ENG,0
2026,ENG,England,13,GK,Dean Henderson,Dean Henderson,1997-03-12,5,Crystal Palace,ENG,0
2026,ENG,England,14,MF,Jordan Henderson,Jordan Henderson,1990-06-17,90,Brentford,ENG,0
2026,ENG,England,15,DF,Dan Burn,Dan Burn,1992-05-09,8,Newcastle United,ENG,0
2026,ENG,England,16,MF,Kobbie Mainoo,Kobbie Mainoo,2005-04-19,14,Manchester United,ENG,0
2026,ENG,England,17,MF,Morgan Rogers,Morgan Rogers,2002-07-26,15,Aston Villa,ENG,0
2026,ENG,England,18,FW,Anthony Gordon (footballer),Anthony Gordon,2001-02-24,19,Newcastle United,ENG,0
2026,ENG,England,19,FW,Ollie Watkins,Ollie Watkins,1995-12-30,22,Aston Villa,ENG,0
2026,ENG,England,20,FW,Noni Madueke,Noni Madueke,2002-03-10,11,Arsenal,ENG,0
2026,ENG,England,21,MF,Eberechi Eze,Eberechi Eze,1998-06-29,17,Arsenal,ENG,0
2026,ENG,England,22,FW,Ivan Toney,Ivan Toney,1996-03-16,8,Al-Ahli,KSA,0
2026,ENG,England,23,GK,James Trafford,James Trafford,2002-10-10,2,Manchester City,ENG,0
2026,ENG,England,24,DF,Reece James,Reece James,1999-12-08,24,Chelsea,ENG,0
2026,ENG,England,25,DF,Djed Spence,Djed Spence,2000-08-09,6,Tottenham Hotspur,ENG,0
2026,ENG,England,26,DF,Jarell Quansah,Jarell Quansah,2003-01-29,3,Bayer Leverkusen,GER,0
2026,FRA,France,1,GK,Brice Samba,Brice Samba,1994-04-25,4,Rennes,FRA,0
2026,FRA,France,2,DF,Malo Gusto,Malo Gusto,2003-05-19,11,Chelsea,ENG,0
2026,FRA,France,3,DF,Lucas Digne,Lucas Digne,1993-07-20,58,Aston Villa,ENG,0
2026,FRA,France,4,DF,Dayot Upamecano,Dayot Upamecano,1998-10-27,38,Bayern Munich,GER,0
2026,FRA,France,5,DF,Jules Koundé,Jules Koundé,1998-11-12,48,Barcelona,ESP,0
2026,FRA,France,6,MF,Manu Koné,Manu Koné,2001-05-17,14,Roma,ITA,0
2026,FRA,France,7,FW,Ousmane Dembélé,Ousmane Dembélé,1997-05-15,59,Paris Saint-Germain,FRA,0
2026,FRA,France,8,MF,Aurélien Tchouaméni,Aurélien Tchouaméni,2000-01-27,46,Real Madrid,ESP,0
2026,FRA,France,9,FW,Marcus Thuram,Marcus Thuram,1997-08-06,34,Inter Milan,ITA,0
2026,FRA,France,10,FW,Kylian Mbappé,Kylian Mbappé,1998-12-20,98,Real Madrid,ESP,1
2026,FRA,France,11,FW,Michael Olise,Michael Olise,2001-12-12,17,Bayern Munich,GER,0
2026,FRA,France,12,FW,Bradley Barcola,Bradley Barcola,2002-09-02,20,Paris Saint-Germain,FRA,0
2026,FRA,France,13,MF,N'Golo Kanté,N'Golo Kanté,1991-03-29,69,Fenerbahçe,TUR,0
2026,FRA,France,14,MF,Adrien Rabiot,Adrien Rabiot,1995-04-03,59,AC Milan,ITA,0
2026,FRA,France,15,DF,Ibrahima Konaté,Ibrahima Konaté,1999-05-25,28,Liverpool,ENG,0
2026,FRA,France,16,GK,Mike Maignan,Mike Maignan,1995-07-03,40,AC Milan,ITA,0
2026,FRA,France,17,DF,William Saliba,William Saliba,2001-03-24,32,Arsenal,ENG,0
2026,FRA,France,18,MF,Warren Zaïre-Emery,Warren Zaïre-Emery,2006-03-08,11,Paris Saint-Germain,FRA,0
2026,FRA,France,19,DF,Théo Hernandez,Théo Hernandez,1997-10-06,44,Al-Hilal,KSA,0
2026,FRA,France,20,FW,Désiré Doué,Désiré Doué,2005-06-03,7,Paris Saint-Germain,FRA,0
2026,FRA,France,21,DF,Lucas Hernandez,Lucas Hernandez,1996-02-14,42,Paris Saint-Germain,FRA,0
2026,FRA,France,22,FW,Jean-Philippe Mateta,Jean-Philippe Mateta,1997-06-28,4,Crystal Palace,ENG,0
2026,FRA,France,23,GK,Robin Risser,Robin Risser,2004-12-02,0,Lens,FRA,0
2026,FRA,France,24,MF,Rayan Cherki,Rayan Cherki,2003-08-17,7,Manchester City,ENG,0
2026,FRA,France,25,MF,Maghnes Akliouche,Maghnes Akliouche,2002-02-25,9,Monaco,FRA,0
2026,FRA,France,26,DF,Maxence Lacroix,Maxence Lacroix,2000-04-06,4,Crystal Palace,ENG,0
2026,GER,Germany,1,GK,Manuel Neuer,Manuel Neuer,1986-03-27,124,Bayern Munich,GER,0
2026,GER,Germany,2,DF,Antonio Rüdiger,Antonio Rüdiger,1993-03-03,82,Real Madrid,ESP,0
2026,GER,Germany,3,DF,Waldemar Anton,Waldemar Anton,1996-07-20,13,Borussia Dortmund,GER,0
2026,GER,Germany,4,DF,Jonathan Tah,Jonathan Tah,1996-02-11,47,Bayern Munich,GER,0
2026,GER,Germany,5,MF,Aleksandar Pavlović (footballer),Aleksandar Pavlović,2004-05-03,11,Bayern Munich,GER,0
2026,GER,Germany,6,DF,Joshua Kimmich,Joshua Kimmich,1995-02-08,110,Bayern Munich,GER,1
2026,GER,Germany,7,FW,Kai Havertz,Kai Havertz,1999-06-11,58,Arsenal,ENG,0
2026,GER,Germany,8,MF,Leon Goretzka,Leon Goretzka,1995-02-06,70,Bayern Munich,GER,0
2026,GER,Germany,9,MF,Jamie Leweling,Jamie Leweling,2001-02-26,5,VfB Stuttgart,GER,0
2026,GER,Germany,10,MF,Jamal Musiala,Jamal Musiala,2003-02-26,42,Bayern Munich,GER,0
2026,GER,Germany,11,FW,Nick Woltemade,Nick Woltemade,2002-02-14,11,Newcastle United,ENG,0
2026,GER,Germany,12,GK,Oliver Baumann,Oliver Baumann,1990-06-02,13,TSG Hoffenheim,GER,0
2026,GER,Germany,13,MF,Pascal Groß,Pascal Groß,1991-06-15,18,Brighton & Hove Albion,ENG,0
2026,GER,Germany,14,FW,Maximilian Beier,Maximilian Beier,2002-10-17,9,Borussia Dortmund,GER,0
2026,GER,Germany,15,DF,Nico Schlotterbeck,Nico Schlotterbeck,1999-12-01,27,Borussia Dortmund,GER,0
2026,GER,Germany,16,MF,Angelo Stiller,Angelo Stiller,2001-04-04,8,VfB Stuttgart,GER,0
2026,GER,Germany,17,MF,Florian Wirtz,Florian Wirtz,2003-05-03,41,Liverpool,ENG,0
2026,GER,Germany,18,DF,Nathaniel Brown (footballer),Nathaniel Brown,2003-06-16,5,Eintracht Frankfurt,GER,0
2026,GER,Germany,19,MF,Leroy Sané,Leroy Sané,1996-01-11,76,Galatasaray,TUR,0
2026,GER,Germany,20,MF,Nadiem Amiri,Nadiem Amiri,1996-10-27,11,Mainz 05,GER,0
2026,GER,Germany,21,GK,Alexander Nübel,Alexander Nübel,1996-09-30,3,VfB Stuttgart,GER,0
2026,GER,Germany,22,DF,David Raum,David Raum,1998-04-22,37,RB Leipzig,GER,0
2026,GER,Germany,23,MF,Felix Nmecha,Felix Nmecha,2000-10-10,8,Borussia Dortmund,GER,0
2026,GER,Germany,24,DF,Malick Thiaw,Malick Thiaw,2001-08-08,5,Newcastle United,ENG,0
2026,GER,Germany,25,MF,Assan Ouédraogo,Assan Ouédraogo,2006-05-09,1,RB Leipzig,GER,0
2026,GER,Germany,26,FW,Deniz Undav,Deniz Undav,1996-07-19,9,VfB Stuttgart,GER,0
2026,GHA,Ghana,1,GK,Lawrence Ati-Zigi,Lawrence Ati-Zigi,1996-11-29,29,St. Gallen,SUI,0
2026,GHA,Ghana,2,DF,Alidu Seidu,Alidu Seidu,2000-06-04,24,Rennes,FRA,0
2026,GHA,Ghana,3,MF,Caleb Yirenkyi,Caleb Yirenkyi,2006-01-15,11,Nordsjælland,DEN,0
2026,GHA,Ghana,4,DF,Jonas Adjetey,Jonas Adjetey,2003-12-13,10,VfL Wolfsburg,GER,0
2026,GHA,Ghana,5,MF,Thomas Partey,Thomas Partey,1993-06-13,57,Villarreal,ESP,0
2026,GHA,Ghana,6,DF,Abdul Mumin,Abdul Mumin,1998-06-06,5,Rayo Vallecano,ESP,0
2026,GHA,Ghana,7,FW,Abdul Fatawu,Abdul Fatawu,2004-03-08,28,Leicester City,ENG,0
2026,GHA,Ghana,8,MF,Kwasi Sibo,Kwasi Sibo,1998-06-24,8,Oviedo,ESP,0
2026,GHA,Ghana,9,FW,Jordan Ayew,Jordan Ayew,1991-09-11,120,Leicester City,ENG,1
2026,GHA,Ghana,10,FW,Brandon Thomas-Asante,Brandon Thomas-Asante,1998-12-29,8,Coventry City,ENG,0
2026,GHA,Ghana,11,MF,Antoine Semenyo,Antoine Semenyo,2000-01-07,34,Manchester City,ENG,0
2026,GHA,Ghana,12,GK,Joseph Anang,Joseph Anang,2000-06-08,1,St Patrick's Athletic,IRL,0
2026,GHA,Ghana,13,FW,Christopher Bonsu Baah,Christopher Bonsu Baah,2004-12-14,9,Al-Qadsiah,KSA,0
2026,GHA,Ghana,14,DF,"Gideon Mensah (footballer, born 1998)",Gideon Mensah,1998-07-18,40,Auxerre,FRA,0
2026,GHA,Ghana,15,MF,Elisha Owusu,Elisha Owusu,1997-11-07,20,Auxerre,FRA,0
2026,GHA,Ghana,16,GK,Benjamin Asare,Benjamin Asare,1992-07-13,11,Hearts of Oak,GHA,0
2026,GHA,Ghana,17,DF,Abdul Rahman Baba,Abdul Rahman Baba,1994-07-02,51,PAOK,GRE,0
2026,GHA,Ghana,18,DF,Jerome Opoku,Jerome Opoku,1998-10-14,11,İstanbul Başakşehir,TUR,0
2026,GHA,Ghana,19,FW,Iñaki Williams,Iñaki Williams,1994-06-15,26,Athletic Bilbao,ESP,0
2026,GHA,Ghana,20,MF,Augustine Boakye,Augustine Boakye,2000-11-03,0,Saint-Étienne,FRA,0
2026,GHA,Ghana,21,DF,Kojo Peprah Oppong,Kojo Peprah Oppong,2004-06-04,4,Nice,FRA,0
2026,GHA,Ghana,22,FW,Kamaldeen Sulemana,Kamaldeen Sulemana,2002-02-15,28,Atalanta,ITA,0
2026,GHA,Ghana,23,DF,Derrick Luckassen,Derrick Luckassen,1995-07-03,1,Pafos,CYP,0
2026,GHA,Ghana,24,FW,Ernest Nuamah,Ernest Nuamah,2003-11-01,18,Lyon,FRA,0
2026,GHA,Ghana,25,FW,Prince Kwabena Adu,Prince Kwabena Adu,2003-09-23,5,Viktoria Plzeň,CZE,0
2026,GHA,Ghana,26,DF,Marvin Senaya,Marvin Senaya,2001-01-28,2,Auxerre,FRA,0
2026,HAI,Haiti,1,GK,Johny Placide,Johny Placide,1988-01-29,82,Bastia,FRA,1
2026,HAI,Haiti,2,DF,Carlens Arcus,Carlens Arcus,1996-06-28,56,Angers,FRA,0
2026,HAI,Haiti,3,DF,Keeto Thermoncy,Keeto Thermoncy,2006-03-29,1,Young Boys,SUI,0
2026,HAI,Haiti,4,DF,Ricardo Adé,Ricardo Adé,1990-05-21,59,LDU Quito,ECU,0
2026,HAI,Haiti,5,DF,Hannes Delcroix,Hannes Delcroix,1999-02-28,7,Lugano,SUI,0
2026,HAI,Haiti,6,MF,Carl Sainté,Carl Sainté,2002-08-09,26,El Paso Locomotive FC,USA,0
2026,HAI,Haiti,7,FW,Derrick Etienne Jr.,Derrick Etienne Jr.,1996-11-25,51,Toronto FC,CAN,0
2026,HAI,Haiti,8,DF,Martin Expérience,Martin Expérience,1999-03-09,21,Nancy,FRA,0
